,주택관리번호,공고번호,주택명,주택구분코드,주택구분코드명,주택상세구분코드,주택상세구분코드명,분양구분코드,분양구분코드명,공급지역코드,공급지역명,공급위치 우편번호,공급위치,공급규모,모집공고일,청약접수시작일,청약접수종료일,특별공급 접수시작일,특별공급 접수종료일,1순위 접수일 해당지역,1순위 접수일 경기지역,1순위 접수일 기타지역,2순위 접수일 해당지역,2순위 접수일 경기지역,2순위 접수일 기타지역,당첨자발표일,계약시작일,계약종료일,홈페이지주소,건설업체명(시공사),문의처,사업주체명(시행사),입주예정월,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구
66,2020000256,2020000256,2020.04.16 (비수도권) 국민임대주택 예비입주자 정례모집,1,APT,3,국민,2,분양전환 불가임대,600,부산,52852,소재,12688,2020-04-16,2020-04,2020-05-20,,,2020-04-20~2020-05-18,,2020-04-20~2020-05-18,2020-05-19~2020-05-20,,2020-05-19~2020-05-20,2020-08-27,2020-09-15,2020-09-30,,,1600-1004,한국토지주택공사,202012,N,N,N,N,Y,N,N
67,2020000260,2020000260,송추 북한산 경남아너스빌,1,APT,1,민영,0,분양주택,410,경기,11521,양주시,604,2020-03-13,2020-03,2020-03-25,2020-03-23,2020-03-23,2020-03-24,,2020-03-24,2020-03-25,,2020-03-25,2020-04-01,2020-04-14,2020-04-17,http://bukhansan.honorsville.co.kr,(주)티케이케미칼,031-963-1236,(주)티케이케미칼,202210,N,N,N,N,N,N,N
68,2020000270,2020000270,화성동탄(2) A40BL 10년공공임대리츠,1,APT,3,국민,1,분양전환 가능임대,410,경기,18440,화성시,310,2020-03-10,2020-03,2020-03-19,,,2020-03-18,2020-03-18,2020-03-18,2020-03-19,2020-03-19,2020-03-19,2020-03-20,2020-05-20,2020-05-20,https://www.lh.or.kr,,1600-1004,한국토지주택공사경기,202007,N,N,N,N,N,Y,N
69,2020000274,2020000274,원주 세경3차 아파트,1,APT,3,국민,0,분양주택,200,강원,26410,원주시,349,2020-03-13,2020-03,2020-03-25,2020-03-23,2020-03-23,2020-03-24,,2020-03-24,2020-03-25,,2020-03-25,2020-03-31,2020-04-13,2020-04-16,,세경산업주식회사,02-446-2740,세경산업(주),202006,N,N,N,N,N,N,N
70,2020000276,2020000276,힐스테이트 송도 더스카이,1,APT,1,민영,0,분양주택,400,인천,22007,연수구,1205,2020-03-13,2020-03,2020-03-25,2020-03-23,2020-03-23,2020-03-24,,2020-03-24,2020-03-25,,2020-03-25,2020-04-01,2020-04-17,2020-04-24,http://www.hs-songdo-thesky.co.kr,현대건설,1600-3113,스마트송도피에프브이 주식회사,202402,N,N,N,N,N,Y,N
71,2020000277,2020000277,인천검단신도시3차 노블랜드 리버파크,1,APT,1,민영,0,분양주택,400,인천,22626,서구,722,2020-03-27,2020-04,2020-04-08,2020-04-06,2020-04-06,2020-04-07,,2020-04-07,2020-04-08,,2020-04-08,2020-04-14,2020-04-27,2020-04-30,http://www.nobleland-gd3.co.kr/,대방건설 주식회사,1688-9200,대방하우징(주),202210,N,N,Y,N,N,Y,N
72,2020000278,2020000278,간석 한신더휴 행복주택(인천),1,APT,3,국민,2,분양전환 불가임대,400,인천,21501,남동구,9,2020-03-09,2020-03,2020-03-24,,,2020-03-16~2020-03-23,,2020-03-16~2020-03-23,2020-03-24,,2020-03-24,2020-06-15,2020-06-29,2020-07-01,,,1600-1004,한국토지주택공사인천,202007,N,N,N,N,N,N,N
73,2020000279,2020000279,안성아양 A2-1블록 행복주택 추가 (안성),1,APT,3,국민,2,분양전환 불가임대,410,경기,17577,안성시,456,2020-03-12,2020-03,2020-03-30,,,2020-03-25~2020-03-26,,2020-03-25~2020-03-26,2020-03-27~2020-03-30,,2020-03-27~2020-03-30,2020-07-07,2020-07-20,2020-07-22,,남양건설(주),1600-1004,한국토지주택공사경기,202008,N,N,N,N,N,N,N
74,2020000280,2020000280,행정중심복합도시 2-1생활권 M6블록 국민임대주택 추가 (세종),1,APT,3,국민,2,분양전환 불가임대,338,세종,30124,다정동,932,2020-03-23,2020-04,2020-04-10,,,2020-04-06~2020-04-09,,2020-04-06~2020-04-09,2020-04-10,,2020-04-10,2020-06-26,2020-07-07,2020-07-10,https://apply.lh.or.kr,(주)서한 ,1600-1004,한국토지주택공사세종,202011,Y,Y,N,N,Y,N,N
75,2020000281,2020000281,보령웅천 행복주택 추가,1,APT,3,국민,2,분양전환 불가임대,312,충남,33520,보령시,53,2020-03-13,2020-03,2020-03-27,,,2020-03-23~2020-03-25,,2020-03-23~2020-03-25,2020-03-26~2020-03-27,,2020-03-26~2020-03-27,2020-06-16,2020-06-29,2020-07-01,http://lh.or.kr,한국토지주택공사,1600-1004,한국토지주택대전충남,202009,N,N,N,N,N,N,N
76,2020000282,2020000282,양주덕정2 5블록 행복주택 추가 (양주),1,APT,3,국민,2,분양전환 불가임대,410,경기,11455,양주시,106,2020-03-13,2020-03,2020-03-31,,,2020-03-24~2020-03-27,,2020-03-24~2020-03-27,2020-03-30~2020-03-31,,2020-03-30~2020-03-31,2020-06-24,2020-07-13,2020-07-15,,에스원건설(주),1600-1004,한국토지주택공사서울,202009,N,N,N,N,Y,N,N
77,2020000286,2020000286,힐스테이트 부평,1,APT,1,민영,0,분양주택,400,인천,21440,부평구,837,2020-03-13,2020-03,2020-03-25,2020-03-23,2020-03-23,2020-03-24,,2020-03-24,2020-03-25,,2020-03-25,2020-04-02,2020-04-13,2020-04-17,http://www.hillstate.co.kr/s/#bupyeong,현대건설(주),1566-3658,백운2구역주택재개발정비사업조합,202306,N,N,N,Y,N,N,N
78,2020000292,2020000292,한양수자인 디에스티지,1,APT,1,민영,0,분양주택,513,전남,57935,순천시,1252,2020-03-13,2020-03,2020-03-25,2020-03-23,2020-03-23,2020-03-24,,2020-03-24,2020-03-25,,2020-03-25,2020-03-31,2020-04-13,2020-04-16,http://sujain-es.co.kr/,(주)한양,061-745-5100,우리자산신탁 주식회사,202303,N,N,N,N,N,N,N
79,2020000295,2020000295,영통자이,1,APT,1,민영,0,분양주택,410,경기,16687,수원시,653,2020-04-08,2020-04,2020-04-24,2020-04-21,2020-04-21,2020-04-22,,2020-04-23,2020-04-24,,2020-04-24,2020-05-04,2020-05-15,2020-05-20,http://www.youngt-xi.co.kr,지에스건설(주),1661-7658,주식회사 제이케이엠,202208,N,Y,N,N,N,N,N
80,2020000297,2020000297,파주운정 A-39블록 행복주택 추가 (파주),1,APT,3,국민,2,분양전환 불가임대,410,경기,10896,파주시,69,2020-03-17,2020-03,2020-04-03,,,2020-03-31~2020-04-01,2020-03-31~2020-04-01,2020-03-31~2020-04-01,2020-04-02~2020-04-03,2020-04-02~2020-04-03,2020-04-02~2020-04-03,2020-06-18,2020-07-02,2020-07-07,,,1600-1004,한국토지주택공사인천,202007,N,N,N,N,N,Y,N
81,2020000298,2020000298,시흥장현 영무예다음,1,APT,1,민영,0,분양주택,410,경기,14996,시흥장현,747,2020-03-20,2020-03,2020-04-01,2020-03-30,2020-03-30,2020-03-31,2020-03-31,2020-03-31,2020-04-01,2020-04-01,2020-04-01,2020-04-07,2020-04-20,2020-04-22,http://시흥장현영무예다음.com/,(주)영무토건,1566-0466,(주)하가건설,202301,N,N,Y,N,Y,Y,Y
82,2020000299,2020000299,김포한강센트럴블루힐(Ac-05),1,APT,3,국민,1,분양전환 가능임대,410,경기,10068,김포시,410,2020-03-13,2020-03,2020-03-23,,,2020-03-20,,,2020-03-23,,,2020-03-24,2020-05-04,2021-12-31,,,1600-1004,한국토지주택공사인천지역본부,202112,N,N,N,N,Y,Y,N
83,2020000300,2020000300,반월당역 서한포레스트,1,APT,1,민영,0,분양주택,700,대구,41967,중구,163,2020-03-19,2020-03,2020-04-01,2020-03-30,2020-03-30,2020-03-31,,2020-03-31,2020-04-01,,2020-04-01,2020-04-08,2020-04-20,2020-04-22,http://bwd-seohan.com/,(주)서한,053-762-8300,반월당지역주택조합,202211,N,N,N,N,N,N,N
84,2020000301,2020000301,수원호매실5단지 B-6BL,1,APT,3,국민,1,분양전환 가능임대,410,경기,16385,수원시,30,2020-03-16,2020-03,2020-03-25,,,2020-03-25,2020-03-25,2020-03-25,2020-03-25,2020-03-25,2020-03-25,2020-04-01,2020-05-04,2020-05-04,,,1600-1004,한국토지주택공사경기,202005,N,N,N,N,N,Y,N
85,2020000302,2020000302,수원호매실15단지 B-7BL,1,APT,3,국민,1,분양전환 가능임대,410,경기,16628,수원시,280,2020-03-16,2020-03,2020-03-25,,,2020-03-25,2020-03-25,2020-03-25,2020-03-25,2020-03-25,2020-03-25,2020-04-01,2020-05-04,2020-05-04,,,1600-1004,한국토지주택공사경기,202005,N,N,N,N,N,Y,N
86,2020000303,2020000303,수원호매실14단지 B-3BL,1,APT,3,국민,1,분양전환 가능임대,410,경기,16402,수원시,110,2020-03-16,2020-03,2020-03-25,,,2020-03-25,2020-03-25,2020-03-25,2020-03-25,2020-03-25,2020-03-25,2020-04-01,2020-05-04,2020-05-04,,,1600-1004,한국토지주택공사경기,202005,N,N,N,N,N,Y,N
87,2020000304,2020000304,수원호매실13단지 A-4BL,1,APT,3,국민,1,분양전환 가능임대,410,경기,16402,수원시,20,2020-03-16,2020-03,2020-03-25,,,2020-03-25,2020-03-25,2020-03-25,2020-03-25,2020-03-25,2020-03-25,2020-04-01,2020-05-04,2020-05-04,,,1600-1004,한국토지주택공사경기,202005,N,N,N,N,N,Y,N
88,2020000305,2020000305,수원세류2단지 2BL,1,APT,3,국민,1,분양전환 가능임대,410,경기,16592,수원시,3,2020-03-16,2020-03,2020-03-25,,,2020-03-25,2020-03-25,2020-03-25,2020-03-25,2020-03-25,2020-03-25,2020-04-01,2020-05-04,2020-05-04,,,1600-1004,한국토지주택공사경기,202005,N,N,N,N,N,Y,N
89,2020000306,2020000306,부평역 한라비발디 트레비앙,1,APT,1,민영,0,분양주택,400,인천,21406,부평구,96,2020-04-09,2020-04,2020-04-22,2020-04-20,2020-04-20,2020-04-21,,2020-04-21,2020-04-22,,2020-04-22,2020-04-28,2020-05-11,2020-05-13,http://halla-bp.co.kr,주식회사 한라,1811-6665,부평목련아파트주변구역주택재개발정비사업조합,202212,N,N,N,Y,N,N,N
90,2020000307,2020000307,순천금호어울림더파크2차,1,APT,1,민영,0,분양주택,513,전남,57905,순천시,349,2020-03-19,2020-03,2020-04-01,2020-03-30,2020-03-30,2020-03-31,,2020-03-31,2020-04-01,,2020-04-01,2020-04-08,2020-04-21,2020-04-23,https://sckhapt.com/web/,금호산업(주),061-744-4590,주식회사 코람코자산신탁,202204,N,N,N,N,N,N,N
91,2020000308,2020000308,탑동 힐데스하임,1,APT,1,민영,0,분양주택,360,충북,28717,청주시,1105,2020-03-20,2020-03,2020-03-27,2020-03-25,2020-03-25,2020-03-26,,2020-03-26,2020-03-27,,2020-03-27,2020-04-02,2020-04-13,2020-04-16,http://wontop.kr/,(주)원건설,043-258-0005,탑동2구역주택재개발정비사업조합,202211,N,N,N,Y,N,N,N
92,2020000309,2020000309,신기동 대광로제비앙 센텀29,1,APT,1,민영,0,분양주택,513,전남,59683,여수시,363,2020-04-16,2020-04,2020-04-29,2020-04-27,2020-04-27,2020-04-28,,2020-04-28,2020-04-29,,2020-04-29,2020-05-08,2020-05-19,2020-05-21,http://신기동대광로제비앙.com/,주식회사 대광건영,1600-5535,(주)대국개발,202307,N,N,N,N,N,N,N
93,2020000310,2020000310,강릉 블루밍 더 베스트,1,APT,1,민영,0,분양주택,200,강원,25601,강릉시,71,2020-04-14,2020-04,2020-04-28,2020-04-24,2020-04-24,2020-04-27,,2020-04-27,2020-04-28,,2020-04-28,2020-05-08,2020-05-20,2020-05-22,,벽산엔지니어링(주),033-646-1223,강릉관동지역주택조합,202206,N,N,N,N,N,N,N
94,2020000311,2020000311,안산 푸르지오 브리파크,1,APT,1,민영,0,분양주택,410,경기,15390,안산시,588,2020-03-24,2020-04,2020-04-08,2020-04-06,2020-04-06,2020-04-07,,2020-04-07,2020-04-08,,2020-04-08,2020-04-14,2020-04-27,2020-05-03,https://www.prugio.com/house/2020/ansan,(주)대우건설,1800-0742,(주)대우건설,202304,N,N,N,Y,N,N,N
95,2020000312,2020000312,르엘 신반포,1,APT,1,민영,0,분양주택,100,서울,6509,서초구,67,2020-03-20,2020-03,2020-04-01,,,2020-03-30,,2020-03-31,2020-04-01,,2020-04-01,2020-04-09,2020-04-22,2020-04-24,http://www.lottecastle.co.kr,롯데건설(주),1811-8448,롯데건설(주),202212,Y,Y,N,Y,N,N,N
96,2020000313,2020000313,사상 중흥S클래스 그랜드 센트럴,1,APT,1,민영,0,분양주택,600,부산,46938,사상구,952,2020-04-10,2020-04,2020-04-23,2020-04-21,2020-04-21,2020-04-22,,2020-04-22,2020-04-23,,2020-04-23,2020-04-29,2020-05-11,2020-05-13,http://www.sasang-sclass.com/,중흥토건(주),1600-6882,덕포1구역주택재개발정비사업조합,202307,N,N,N,N,N,N,N
97,2020000317,2020000317,대전노은3지구 네이쳐뷰(분납임대),1,APT,3,국민,1,분양전환 가능임대,300,대전,34074,유성구,35,2020-03-27,2020-04,2020-04-07,,,2020-04-06,,2020-04-06,2020-04-07,,2020-04-07,2020-04-08,2020-06-01,2020-06-01,,화성산업(주),042-470-0200,한국토지주택공사대전충남,202006,N,N,N,N,N,N,N
98,2020000319,2020000319,냉림동 현대 유니언,1,APT,1,민영,0,분양주택,712,경북,37168,상주시,68,2020-04-02,2020-04,2020-04-14,,,2020-04-13,,2020-04-13,2020-04-14,,2020-04-14,2020-04-21,2020-05-04,2020-05-06,,(주)현대종합건설,054-536-7388,(주)현대주택,202005,N,N,N,N,N,N,N
99,2020000323,2020000323,의정부고산 S2-2BL 국민임대 추가모집,1,APT,3,국민,2,분양전환 불가임대,410,경기,11801,의정부시,28,2020-03-20,2020-04,2020-04-03,,,2020-04-01,,2020-04-01,2020-04-02~2020-04-03,,2020-04-02~2020-04-03,2020-06-30,2020-07-15,2020-07-17,,경남기업(주),1600-1004,한국토지주택공사서울,202007,N,N,N,N,Y,N,N
100,2020000327,2020000327,의왕고천 A-1블록 행복주택(리츠) 추가모집,1,APT,3,국민,2,분양전환 불가임대,410,경기,16077,의왕시,1553,2020-04-01,2020-04,2020-04-21,,,2020-04-13~2020-04-16,,2020-04-13~2020-04-16,2020-04-17~2020-04-21,,2020-04-17~2020-04-21,2020-07-15,2020-07-27,2020-07-29,,"양우종합건설(주), 까뮤이앤씨(주)",1600-1004,한국토지주택공사경기지역본부,202008,N,N,N,N,N,N,N
101,2020000329,2020000329,부천약대1 10년 분양전환공공임대,1,APT,3,국민,1,분양전환 가능임대,410,경기,14514,부천시,10,2020-03-23,2020-04,2020-04-03,,,2020-04-02,,2020-04-02,2020-04-03,,2020-04-03,2020-04-10,2020-04-20,2021-04-16,,,1600-1004,한국토지주택공사인천,202104,N,N,N,N,N,N,N
102,2020000330,2020000330,부천시 부천옥길B1 10년 분양전환공공임대,1,APT,3,국민,1,분양전환 가능임대,410,경기,14786,부천시,30,2020-03-23,2020-04,2020-04-03,,,2020-04-02,,2020-04-02,2020-04-03,,2020-04-03,2020-04-10,2020-04-20,2021-04-19,,,1600-1004,한국토지주택공사인천,202104,N,N,N,N,N,N,N
103,2020000331,2020000331,뉴센트럴 두산위브더제니스,1,APT,1,민영,0,분양주택,700,대구,42684,달서구,316,2020-03-27,2020-04,2020-04-09,2020-04-07,2020-04-07,2020-04-08,,2020-04-08,2020-04-09,,2020-04-09,2020-04-16,2020-04-27,2020-04-29,https://www.weveapt.co.kr:2031/newcentral/main.do,두산건설주식회사,053-639-2121,(주)케이비에스테이트,202402,N,N,N,N,N,N,N
104,2020000332,2020000332,양주회천신도시 노블랜드 A16블록 센트럴 시티,1,APT,1,민영,0,분양주택,410,경기,11443,양주시,860,2020-04-10,2020-04,2020-04-22,2020-04-20,2020-04-20,2020-04-21,2020-04-21,2020-04-21,2020-04-22,2020-04-22,2020-04-22,2020-04-28,2020-05-11,2020-05-14,http://nobleland-yangju-hc.co.kr/,대방건설,1688-6800,디비건설(주),202212,N,N,Y,N,N,Y,N
105,2020000333,2020000333,부천 원종 길성그랑프리텔,1,APT,1,민영,0,분양주택,410,경기,14424,부천시,86,2020-03-26,2020-04,2020-04-08,2020-04-06,2020-04-06,2020-04-07,,2020-04-07,2020-04-08,,2020-04-08,2020-04-16,2020-04-27,2020-04-29,http://www.원종길성그랑프리텔.kr,(주)길성종합건설,032-677-6788,(주)길성종합건설,202004,N,N,N,N,N,N,N
106,2020000334,2020000334,힐스테이트 도원 센트럴,1,APT,1,민영,0,분양주택,700,대구,41915,중구,894,2020-04-03,2020-04,2020-04-17,2020-04-14,2020-04-14,2020-04-16,,2020-04-16,2020-04-17,,2020-04-17,2020-04-23,2020-05-04,2020-05-13,http://www.hillstate.co.kr,현대건설(주),053-257-5551,(주)하나자산신탁,202402,N,N,N,N,N,N,N
107,2020000335,2020000335,아산탕정2-A5블록 행복주택 추가모집,1,APT,3,국민,2,분양전환 불가임대,312,충남,31466,아산시,508,2020-03-27,2020-04,2020-04-10,,,2020-04-06~2020-04-08,,2020-04-06~2020-04-08,2020-04-09~2020-04-10,,2020-04-09~2020-04-10,2020-07-09,2020-07-21,2020-07-24,https://apply.lh.or.kr,한국토지주택공사대전충남,1600-1004,한국토지주택공사대전충남,202010,N,N,N,N,N,N,N
108,2020000337,2020000337,전주 우아한시티,1,APT,1,민영,0,분양주택,560,전북,54909,전주시,43,2020-04-03,2020-04,2020-04-17,2020-04-14,2020-04-14,2020-04-16,,2020-04-16,2020-04-17,,2020-04-17,2020-04-23,2020-05-06,2020-05-10,http://www.uahancity.co.kr/,"주식회사 삼호, 이수건설 주식회사",063-246-9900,우아주공1단지재건축정비사업조합,202109,N,N,N,Y,N,N,N
109,2020000338,2020000338,등촌역 한울에이치밸리움,1,APT,1,민영,0,분양주택,100,서울,7562,강서구,58,2020-04-07,2020-04,2020-04-21,,,2020-04-17,,2020-04-20,2020-04-21,,2020-04-21,2020-04-28,2020-05-11,2020-05-13,http://www.hanwoolh.co.kr,(주)한울건설산업,023-661-7008,에이치밸리움,202012,Y,Y,N,N,N,N,N
110,2020000340,2020000340,인천 검단신도시 우미린 에코뷰,1,APT,1,민영,0,분양주택,400,인천,22626,서구,437,2020-03-27,2020-04,2020-04-08,2020-04-06,2020-04-06,2020-04-07,,2020-04-07,2020-04-08,,2020-04-08,2020-04-14,2020-04-27,2020-04-29,https://www.lynn.co.kr,(주)우미개발 외 1,032-547-6400,(주)심우건설,202210,N,N,Y,N,N,Y,N
111,2020000346,2020000346,테라시티 더숨,1,APT,1,민영,0,분양주택,690,제주,63065,제주시,48,2020-03-27,2020-04,2020-04-02,,,2020-04-01,,2020-04-01,2020-04-02,,2020-04-02,2020-04-08,2020-04-20,2020-04-22,,주식회사대정,064-711-9277,아산도시개발(주),202101,N,N,N,N,N,N,N
112,2020000347,2020000347,인천 영종국제도시 A47BL 호반써밋 스카이센트럴,1,APT,1,민영,0,분양주택,400,인천,22394,중구,534,2020-04-03,2020-04,2020-04-16,2020-04-13,2020-04-13,2020-04-14,,2020-04-14,2020-04-16,,2020-04-16,2020-04-22,2020-05-05,2020-05-07,http://www.hobansummit-yj.co.kr,(주)호반건설,1670-0570,(주)호반건설,202207,N,N,Y,N,N,Y,N
113,2020000348,2020000348,완주삼봉 A-1블럭 국민임대 예비입주자 모집,1,APT,3,국민,2,분양전환 불가임대,560,전북,55334,완주군,40,2020-04-01,2020-04,2020-04-16,,,2020-04-13~2020-04-14,,2020-04-13~2020-04-14,2020-04-16,,2020-04-16,2020-07-08,2020-07-13,2020-08-13,,"(주)에이스건설,(주)남양건설,(주)대한",1600-1004,한국토지주택공사전북,202008,N,N,N,N,N,N,N
114,2020000353,2020000353,포레나 거제 장평,1,APT,1,민영,0,분양주택,621,경남,53264,거제시,97,2020-04-03,2020-04,2020-04-16,2020-04-13,2020-04-13,2020-04-14,,2020-04-14,2020-04-16,,2020-04-16,2020-04-22,2020-05-04,2020-05-06,https://hanwha.forena.co.kr/jangpyeong/,(주)한화건설,1566-7550,장평주공1단지아파트주택재건축정비사업조합,202102,N,N,N,Y,N,N,N
115,2020000354,2020000354,당진 효성 해링턴플레이스,1,APT,1,민영,0,분양주택,312,충남,31711,당진시,671,2020-04-03,2020-04,2020-04-16,2020-04-13,2020-04-13,2020-04-14,,2020-04-14,2020-04-16,,2020-04-16,2020-04-22,2020-05-04,2020-05-07,http://www.harrington-edu.com,효성중공업(주),041-352-1222,(주)현대그린개발,202208,N,N,N,N,N,N,N
116,2020000355,2020000355,시흥목감10단지 B3블록,1,APT,3,국민,1,분양전환 가능임대,410,경기,14985,시흥시,80,2020-03-31,2020-04,2020-04-08,,,2020-04-07,,2020-04-07,2020-04-08,,2020-04-08,2020-04-10,2020-06-23,2020-06-25,https://apply.lh.or.kr/LH,,1600-1004,(주)NHF5호부동산투자,202007,N,N,N,N,N,N,N
117,2020000357,2020000357,시흥배곧1단지,1,APT,3,국민,1,분양전환 가능임대,410,경기,15010,시흥시,80,2020-03-31,2020-04,2020-04-08,,,2020-04-07,,2020-04-07,2020-04-08,,2020-04-08,2020-04-10,2020-06-23,2020-06-25,https://apply.lh.or.kr/LH,,1600-1004,(주)NHF9호부동산투자,202007,N,N,N,N,N,N,N
118,2020000358,2020000358,시흥배곧5단지 B5블록,1,APT,3,국민,1,분양전환 가능임대,410,경기,15010,시흥시,80,2020-03-31,2020-04,2020-04-08,,,2020-04-07,,2020-04-07,2020-04-08,,2020-04-08,2020-04-10,2020-06-23,2020-06-25,https://apply.lh.or.kr/LH,,1600-1004,(주)NHF9호부동산투자,202007,N,N,N,N,N,N,N
119,2020000360,2020000360,시흥목감11단지 A3블록,1,APT,3,국민,1,분양전환 가능임대,410,경기,14988,시흥시,240,2020-03-31,2020-04,2020-04-08,,,2020-04-07,,2020-04-07,2020-04-08,,2020-04-08,2020-04-10,2020-06-23,2020-06-25,https://apply.lh.or.kr/LH,,1600-1004,(주)NHF2호부동산투자,202007,N,N,N,N,N,N,N
120,2020000361,2020000361,시흥목감3단지 A2블록,1,APT,3,국민,1,분양전환 가능임대,410,경기,14989,시흥시,160,2020-03-31,2020-04,2020-04-08,,,2020-04-07,,2020-04-07,2020-04-08,,2020-04-08,2020-04-10,2020-06-23,2020-06-25,https://apply.lh.or.kr/LH,,1600-1004,(주)NHF7호부동산투자,202007,N,N,N,N,N,N,N
121,2020000362,2020000362,시흥목감12단지A4블록,1,APT,3,국민,1,분양전환 가능임대,410,경기,14988,시흥시,160,2020-03-31,2020-04,2020-04-08,,,2020-04-07,,2020-04-07,2020-04-08,,2020-04-08,2020-04-10,2020-06-23,2020-06-25,https://apply.lh.or.kr/LH,,1600-1004,(주)NHF4호부동산투자,202007,N,N,N,N,N,N,N
122,2020000363,2020000363,시흥장현26단지 B1블록,1,APT,3,국민,1,분양전환 가능임대,410,경기,14996,시흥시,400,2020-03-31,2020-04,2020-04-08,,,2020-04-07,,2020-04-07,2020-04-08,,2020-04-08,2020-04-10,2020-06-23,2020-06-25,https://apply.lh.or.kr/LH,,1600-1004,주)NHF10호부동산투자,202007,N,N,N,N,N,N,N
